"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"1650",13,"charcoal | >125um num",NA,26.5,NA,NA,385.70485,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",53251.68873,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",14,"charcoal | >125um num",NA,28.5,NA,NA,416.33085,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",42948.73734,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",15,"charcoal | >125um num",NA,30.5,NA,NA,447.16965,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",144046.0385,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",16,"charcoal | >125um num",NA,32.5,NA,NA,478.22125,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",17942.83457,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",17,"charcoal | >125um num",NA,34.5,NA,NA,509.48565,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",41367.96084,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",18,"charcoal | >125um num",NA,36.5,NA,NA,540.96285,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",78914.50439,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",19,"charcoal | >125um num",NA,38.5,NA,NA,572.65285,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",44292.58204,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",20,"charcoal | >125um num",NA,40.5,NA,NA,604.55565,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",78294.27077,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",21,"charcoal | >125um num",NA,44.5,NA,NA,668.99965,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",28842.83457,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",22,"charcoal | >125um num",NA,52.5,NA,NA,800.44125,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",76830.01891,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",23,"charcoal | >125um num",NA,54.5,NA,NA,833.83365,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",28724.11614,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",24,"charcoal | >125um num",NA,56.5,NA,NA,867.43885,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",138879.7664,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",25,"charcoal | >125um num",NA,58.5,NA,NA,901.25685,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",45917.45578,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",26,"charcoal | >125um num",NA,60.5,NA,NA,935.28765,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",43154.64011,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",27,"charcoal | >125um num",NA,62.5,NA,NA,969.53125,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",86361.55301,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",28,"charcoal | >125um num",NA,64.5,NA,NA,1003.98765,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",86096.03849,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
"1650",29,"charcoal | >125um num",NA,66.5,NA,NA,1038.65685,NA,NA,"IMPDv1","Charcoal (sum)",">125 µm",125,NA,"False","True","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",80735.41661,NA,NA,"quant_raw",NA,NA,NA,"IMPDv1","IMPD_19120","charcoal","count","macrochar","wet_sieve","particle",">125um num","count",">125um","num","IMPDv1","measured",1,"IMPDv1",NA,"Path Lake",43.8708,-64.9271,NA,"north",NA,NA,"sedlac",1650,0,NA,"Neil, K.; Gajewski, K.; Betts, M.. Path Lake. NOAA/WDS Paleoclimatology IMPD study 19120",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.ncei.noaa.gov/access/paleo-search/study/19120",NA,NA,NA,NA,"noaa_study_id=19120; original pub in IMPD datafile header","IMPDv1:IMPD_19120",1650,"Neil, K.",1,"Neil","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IMPDv1:IMPD_19120",1650,"IMPDv1","IMPD_19120",NA,41,41,"cm",NA,"Radiocarbon",NA,870,30,NA,NA,343098,TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Path Lake_SIEVED","counted","125-NaN",NA,NA,"",870,840,900,870,41,NA,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: IMPDv1","Lacustrine","Carbon-14","Radiocarbon",6.93165,9121.07965,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: IMPDv1","Sample Age Source: IMPDv1"
