"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"892",0,"charcoal | <40um num",4.5,5,5.5,1,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",546.6,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Novenko, E.Y.",1,"Novenko","E.Y.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14375,27.5,0.275,"m",0.05,"Radiocarbon date","bulk sediment, peat",360,70,NA,NA,"IG RAS 4341",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",360,290,430,360,27.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",11,"charcoal | <40um num",54,55,56,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",20442.4,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Finsinger, W.",1,"Finsinger","W.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14376,47.5,0.475,"m",0.05,"Radiocarbon date","bulk sediment, peat",1830,70,NA,NA,"IG RAS 4345",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",1830,1760,1900,1830,47.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",12,"charcoal | <40um num",59,60,61,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",58849.3,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Warren, D.",1,"Warren","D.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14376,47.5,0.475,"m",0.05,"Radiocarbon date","bulk sediment, peat",1830,70,NA,NA,"IG RAS 4345",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",1830,1760,1900,1830,47.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",13,"charcoal | <40um num",64,65,66,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",53760.9,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Connor, S.C.",1,"Connor","S.C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14376,47.5,0.475,"m",0.05,"Radiocarbon date","bulk sediment, peat",1830,70,NA,NA,"IG RAS 4345",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",1830,1760,1900,1830,47.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",14,"charcoal | <40um num",69,70,71,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",13163.7,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Forrest, M.",1,"Forrest","M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14377,72.5,0.725,"m",0.05,"Radiocarbon date","bulk sediment, peat",3570,70,NA,NA,"IG RAS 4340",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",3570,3500,3640,3570,72.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",15,"charcoal | <40um num",74,75,76,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",27480.6,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Liakka, J.",1,"Liakka","J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14377,72.5,0.725,"m",0.05,"Radiocarbon date","bulk sediment, peat",3570,70,NA,NA,"IG RAS 4340",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",3570,3500,3640,3570,72.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",16,"charcoal | <40um num",79,80,81,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",9872.8,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Panait, A.",1,"Panait","A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14377,72.5,0.725,"m",0.05,"Radiocarbon date","bulk sediment, peat",3570,70,NA,NA,"IG RAS 4340",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",3570,3500,3640,3570,72.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",17,"charcoal | <40um num",84,85,86,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",13163.7,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Werner, C.",1,"Werner","C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14377,72.5,0.725,"m",0.05,"Radiocarbon date","bulk sediment, peat",3570,70,NA,NA,"IG RAS 4340",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",3570,3500,3640,3570,72.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",18,"charcoal | <40um num",89,90,91,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",11356.9,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Andrič, M.",1,"Andrič","M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14377,72.5,0.725,"m",0.05,"Radiocarbon date","bulk sediment, peat",3570,70,NA,NA,"IG RAS 4340",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",3570,3500,3640,3570,72.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",19,"charcoal | <40um num",94,95,96,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",69690,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Bobek, P.",1,"Bobek","P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14377,72.5,0.725,"m",0.05,"Radiocarbon date","bulk sediment, peat",3570,70,NA,NA,"IG RAS 4340",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",3570,3500,3640,3570,72.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",20,"charcoal | <40um num",96,97,98,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",14360.4,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Carter, V.A.",1,"Carter","V.A.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14377,72.5,0.725,"m",0.05,"Radiocarbon date","bulk sediment, peat",3570,70,NA,NA,"IG RAS 4340",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",3570,3500,3640,3570,72.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",21,"charcoal | <40um num",99,100,101,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",7378.9,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Davis, B.",1,"Davis","B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14378,122.5,1.225,"m",0.05,"Radiocarbon date","bulk sediment, peat",5470,80,NA,NA,"IG RAS 4339",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",5470,5390,5550,5470,122.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",22,"charcoal | <40um num",103,104,105,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",3871.7,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Diaconu, A.-C.",1,"Diaconu","A.-C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14378,122.5,1.225,"m",0.05,"Radiocarbon date","bulk sediment, peat",5470,80,NA,NA,"IG RAS 4339",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",5470,5390,5550,5470,122.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
"892",23,"charcoal | <40um num",106,107,108,2,NA,NA,NA,NA,"Charcoal (sum)","(additional options)",NA,40,"True","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",54590.5,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",1774,"charcoal","count","microchar","pollen_slide","particle","<40um num",NA,"<40um","num","RPDv1b","measured",1,"RPDv1b",NA,"Novoalexandrovskoye core",55.12,41.04,113,"north",NA,NA,"sedswamp",892,1,2016,"Novenko, E.Y., Tsyganov, A.N., Volkova, E.M., Kupriyanov, D.A., Mironenko, I.V., Babeshko, K.V., Utkina, A.S., Popov, V., Mazei, Y.A., 2016. Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands. Palaeogeography, Palaeoclimatology, Palaeoecology 459, 570–584.","Mid-and Late Holocene vegetation dynamics and fire history in the boreal forest of European Russia: A case study from Meshchera Lowlands","Palaeogeography, Palaeoclimatology, Palaeoecology",459,NA,"570-584",NA,"10.1016/j.palaeo.2016.08.004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"Dietze, E.",1,"Dietze","E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:1774",892,"RPDv1b",1774,14378,122.5,1.225,"m",0.05,"Radiocarbon date","bulk sediment, peat",5470,80,NA,NA,"IG RAS 4339",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Novoalexandrovskoye core_POLLENSLIDE","counted","NaN-40",NA,NA,"",5470,5390,5550,5470,122.5,0.05,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",NA,NA,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: NA"
