"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"1430",0,"charcoal | num",NA,10,NA,NA,43,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",2557,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Djamali, M.",1,"Djamali","M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27398,0,0,"m",NA,"Top of core known","-888888",NA,1,0,NA,"-888888",TRUE,NA,"NA Date is calibrated.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",0,-1,1,0,0,NA,"NA Date is calibrated.",". Cal curve: NA. Source DB: RPDv1b","Swamp","","Core top",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",11,"charcoal | num",NA,116,NA,NA,968,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",16,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Guibal, F.",1,"Guibal","F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27400,99.5,0.995,"m",0.01,"AMS","bulk sediment, peat",830,30,NA,NA,"Poz-23326",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",830,800,860,830,99.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",12,"charcoal | num",NA,124,NA,NA,1035,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",28,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Miller, N.F.",1,"Miller","N.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27400,99.5,0.995,"m",0.01,"AMS","bulk sediment, peat",830,30,NA,NA,"Poz-23326",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",830,800,860,830,99.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",13,"charcoal | num",NA,132,NA,NA,1102,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",28,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Miller, N.F.",1,"Miller","N.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27400,99.5,0.995,"m",0.01,"AMS","bulk sediment, peat",830,30,NA,NA,"Poz-23326",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",830,800,860,830,99.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",14,"charcoal | num",NA,148,NA,NA,1235,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",28,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Miller, N.F.",1,"Miller","N.F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27400,99.5,0.995,"m",0.01,"AMS","bulk sediment, peat",830,30,NA,NA,"Poz-23326",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",830,800,860,830,99.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",15,"charcoal | num",NA,156,NA,NA,1302,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",50,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Ramezani, E.",1,"Ramezani","E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27401,160.5,1.605,"m",0.01,"AMS","bulk sediment, peat",1340,30,NA,NA,"Poz-23324",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",1340,1310,1370,1340,160.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",16,"charcoal | num",NA,164,NA,NA,1367,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",16,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Ramezani, E.",1,"Ramezani","E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27401,160.5,1.605,"m",0.01,"AMS","bulk sediment, peat",1340,30,NA,NA,"Poz-23324",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",1340,1310,1370,1340,160.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",17,"charcoal | num",NA,172,NA,NA,1430,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",13,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Ramezani, E.",1,"Ramezani","E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27401,160.5,1.605,"m",0.01,"AMS","bulk sediment, peat",1340,30,NA,NA,"Poz-23324",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",1340,1310,1370,1340,160.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",18,"charcoal | num",NA,180,NA,NA,1493,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",29,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Berberian, M.",1,"Berberian","M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27401,160.5,1.605,"m",0.01,"AMS","bulk sediment, peat",1340,30,NA,NA,"Poz-23324",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",1340,1310,1370,1340,160.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",19,"charcoal | num",NA,188,NA,NA,1556,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",10,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Berberian, M.",1,"Berberian","M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27401,160.5,1.605,"m",0.01,"AMS","bulk sediment, peat",1340,30,NA,NA,"Poz-23324",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",1340,1310,1370,1340,160.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",20,"charcoal | num",NA,198,NA,NA,1634,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",4,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Berberian, M.",1,"Berberian","M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27402,239.5,2.395,"m",0.01,"AMS","bulk sediment, peat",1960,50,NA,NA,"Poz-23323",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",1960,1910,2010,1960,239.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",21,"charcoal | num",NA,214,NA,NA,1760,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",4,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Lahijani, H.",1,"Lahijani","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27402,239.5,2.395,"m",0.01,"AMS","bulk sediment, peat",1960,50,NA,NA,"Poz-23323",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",1960,1910,2010,1960,239.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",22,"charcoal | num",NA,222,NA,NA,1823,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",20,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Lahijani, H.",1,"Lahijani","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27402,239.5,2.395,"m",0.01,"AMS","bulk sediment, peat",1960,50,NA,NA,"Poz-23323",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",1960,1910,2010,1960,239.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",23,"charcoal | num",NA,230,NA,NA,1885,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",14,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Lahijani, H.",1,"Lahijani","H.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27402,239.5,2.395,"m",0.01,"AMS","bulk sediment, peat",1960,50,NA,NA,"Poz-23323",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",1960,1910,2010,1960,239.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
"1430",24,"charcoal | num",NA,238,NA,NA,1948,NA,NA,"RPDv1b","Charcoal (sum)","(additional options)",NA,NA,"False","False","number","Microscopic charcoal (pollen slide)","direct",NA,"CHAR",8,NA,NA,"quant_raw",NA,NA,NA,"RPDv1b",2444,"charcoal","count","unspec","pollen_slide","particle","num",NA,"no_size","num","RPDv1b","measured",1,"RPDv1b",NA,"Almalou3",37.665278,46.631944,2491,"north",NA,NA,"sedswamp",1430,1,2010,"Djamali, M., Ponel, P., Andrieu-Ponel, V., Jacques-Louis Beaulieu, de, Guibal, F., Miller, N.F., Ramezani, E., Berberian, M., Lahijani, H., Lak, R., 2010. Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence. Paléorient 36, 175–188.","Notes on arboricultural and agricultural practices in ancient Iran based on new pollen evidence","Paléorient",36,NA,"175-188",NA,"10013/epic.44366.d088",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"Lak, R.",1,"Lak","R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2444",1430,"RPDv1b",2444,27402,239.5,2.395,"m",0.01,"AMS","bulk sediment, peat",1960,50,NA,NA,"Poz-23323",TRUE,NA,"NA Date is in uncalibrated radiocarbon years.","Almalou3_POLLENSLIDE","counted","NaN-NaN",NA,NA,"",1960,1910,2010,1960,239.5,0.01,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Swamp","Carbon-14","Radiocarbon",43,3483,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b","Sample Age Source: RPDv1b"
