"cluster_id_entity","usample","channel","depth_top_cm","depth_mid_cm","depth_bot_cm","thick_cm","age_mid_cal_yr_bp","age_top_cal_yr_bp","age_bot_cal_yr_bp","age_source","NAME","ELEMENT","size_min_um","size_max_um","size_min_open","size_max_open","UNITS","CONTEXT","context_source","TAPHONOMY","GROUP","value","value_orig","value_conversion","value_source_column","sample_quantity_value","sample_quantity_ELEMENT","sample_quantity_UNITS","data_source","data_entity","original_fire_proxy","original_meas_type","original_meas_detail","original_meas_method","original_proxy_class","original_quant_units","original_quant_units_raw","parsed_size_token","parsed_unit_token","depth_source","depth_repair_method","n_db_contrib","db_contrib","vocab_flags","entity_name","lat_dd_north","lon_dd_east","elev_m","hemisphere","country_entity","location_desc","depo_context","cluster_id","pubtypeid","year","citation","articletitle","journal","volume","issue","pages","citationnumber","doi","booktitle","numvolumes","edition","volumetitle","seriestitle","seriesvolume","publisher","url_pub","city","state","country","originallanguage","notes_pub","pub_source","cluster_id_contact","contactname","contactstatusid","familyname","leadinginitials","givennames","suffix","title","phone","fax","email","url","address","notes","contact_source","cluster_id_geo","db_geo","source_entity","date_id","depth_cm_geo","depth_orig_geo","depth_unit_geo","thick_cm_geo","date_type","material","age_14C","error","cal_age_geo","cal_curve","lab_number","included","exclude_reason","notes_geo","datasetname","controlled_units","controlled_element","X","X.1","X.2","age_geo","chroncontrol_limityounger","chroncontrol_limitolder","chroncontrol_age","chroncontrol_depth","chroncontrol_thickness","chroncontrol_comments","chronology_notes_full","controlled_dep","neotoma_geochrontype","neotoma_chroncontroltypes","ageboundyounger","ageboundolder","agetype","datasettype","datasetnotes_full","samplenotes_full"
"1125",10,"charcoal | 125-250um num",10,10.5,11,1,173,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",1,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2005,"Anderson, L., Abbott, M.B., Finney, B.P., Edwards, M.E., 2005. Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect. The Holocene 15, 1172–1183.","Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect","The Holocene",15,NA,"1172-1183",NA,"10.1191/0959683605hl889rp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Gallagher, K.",1,"Gallagher","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17972,0.505,0.505,"cm",0.005,"Radiocarbon date","charcoal",1080,35,NA,NA,"CAMS-115580",TRUE,"","NA Date is in uncalibrated radiocarbon years.","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",1080,1045,1115,1080,0.505,0.005,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14","Radiocarbon",-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",11,"charcoal | 125-250um num",11,11.5,12,1,195,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",2,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2005,"Anderson, L., Abbott, M.B., Finney, B.P., Edwards, M.E., 2005. Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect. The Holocene 15, 1172–1183.","Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect","The Holocene",15,NA,"1172-1183",NA,"10.1191/0959683605hl889rp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Gallagher, K.",1,"Gallagher","K.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17972,0.505,0.505,"cm",0.005,"Radiocarbon date","charcoal",1080,35,NA,NA,"CAMS-115580",TRUE,"","NA Date is in uncalibrated radiocarbon years.","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",1080,1045,1115,1080,0.505,0.005,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14","Radiocarbon",-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",12,"charcoal | 125-250um num",12,12.5,13,1,218,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",5,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2005,"Anderson, L., Abbott, M.B., Finney, B.P., Edwards, M.E., 2005. Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect. The Holocene 15, 1172–1183.","Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect","The Holocene",15,NA,"1172-1183",NA,"10.1191/0959683605hl889rp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Anderson, L.",1,"Anderson","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17972,0.505,0.505,"cm",0.005,"Radiocarbon date","charcoal",1080,35,NA,NA,"CAMS-115580",TRUE,"","NA Date is in uncalibrated radiocarbon years.","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",1080,1045,1115,1080,0.505,0.005,"NA Date is in uncalibrated radiocarbon years.",". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14","Radiocarbon",-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",13,"charcoal | 125-250um num",13,13.5,14,1,241,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",4,NA,NA,"quant_raw",1.5,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2005,"Anderson, L., Abbott, M.B., Finney, B.P., Edwards, M.E., 2005. Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect. The Holocene 15, 1172–1183.","Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect","The Holocene",15,NA,"1172-1183",NA,"10.1191/0959683605hl889rp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Anderson, L.",1,"Anderson","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",14,"charcoal | 125-250um num",14,14.5,15,0.999999999999998,263,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",5,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2005,"Anderson, L., Abbott, M.B., Finney, B.P., Edwards, M.E., 2005. Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect. The Holocene 15, 1172–1183.","Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect","The Holocene",15,NA,"1172-1183",NA,"10.1191/0959683605hl889rp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Abbott, M.B.",1,"Abbott","M.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",15,"charcoal | 125-250um num",15,15.5,16,1,286,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",6,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2005,"Anderson, L., Abbott, M.B., Finney, B.P., Edwards, M.E., 2005. Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect. The Holocene 15, 1172–1183.","Palaeohydrology of the Southwest Yukon Territory, Canada, based on multiproxy analyses of lake sediment cores from a depth transect","The Holocene",15,NA,"1172-1183",NA,"10.1191/0959683605hl889rp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Abbott, M.B.",1,"Abbott","M.B.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",16,"charcoal | 125-250um num",16,16.5,17,1,309,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",24,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2007,"Franklin-Smith, L., 2007. Boreal Forest Fire History in Alaska and the Yukon (PhD thesis). University of Southampton, Southampton, UK.","Boreal Forest Fire History in Alaska and the Yukon (PhD thesis)","University of Southampton, Southampton, UK",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Finney, B.P.",1,"Finney","B.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",17,"charcoal | 125-250um num",17,17.5,18,0.999999999999998,331,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",35,NA,NA,"quant_raw",3,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2007,"Franklin-Smith, L., 2007. Boreal Forest Fire History in Alaska and the Yukon (PhD thesis). University of Southampton, Southampton, UK.","Boreal Forest Fire History in Alaska and the Yukon (PhD thesis)","University of Southampton, Southampton, UK",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Finney, B.P.",1,"Finney","B.P.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",18,"charcoal | 125-250um num",18,18.5,19,1,354,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",11,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2007,"Franklin-Smith, L., 2007. Boreal Forest Fire History in Alaska and the Yukon (PhD thesis). University of Southampton, Southampton, UK.","Boreal Forest Fire History in Alaska and the Yukon (PhD thesis)","University of Southampton, Southampton, UK",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Edwards, M.E.",1,"Edwards","M.E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",19,"charcoal | 125-250um num",19,19.5,20,1,377,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",45,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2007,"Franklin-Smith, L., 2007. Boreal Forest Fire History in Alaska and the Yukon (PhD thesis). University of Southampton, Southampton, UK.","Boreal Forest Fire History in Alaska and the Yukon (PhD thesis)","University of Southampton, Southampton, UK",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Edwards, M.E.",1,"Edwards","M.E.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",20,"charcoal | 125-250um num",20,20.5,21,0.999999999999998,400,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",57,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2007,"Franklin-Smith, L., 2007. Boreal Forest Fire History in Alaska and the Yukon (PhD thesis). University of Southampton, Southampton, UK.","Boreal Forest Fire History in Alaska and the Yukon (PhD thesis)","University of Southampton, Southampton, UK",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Edwards, M.",1,"Edwards","M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",21,"charcoal | 125-250um num",21,21.5,22,1,422,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",5,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2007,"Franklin-Smith, L., 2007. Boreal Forest Fire History in Alaska and the Yukon (PhD thesis). University of Southampton, Southampton, UK.","Boreal Forest Fire History in Alaska and the Yukon (PhD thesis)","University of Southampton, Southampton, UK",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Franklin-Smith, L.",1,"Franklin-Smith","L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",22,"charcoal | 125-250um num",22,22.5,23,1,445,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",4,NA,NA,"quant_raw",2,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2007,"Franklin-Smith, L., 2007. Boreal Forest Fire History in Alaska and the Yukon (PhD thesis). University of Southampton, Southampton, UK.","Boreal Forest Fire History in Alaska and the Yukon (PhD thesis)","University of Southampton, Southampton, UK",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Clarke, C.",1,"Clarke","C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",23,"charcoal | 125-250um num",23,23.5,24,0.999999999999998,468,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",7,NA,NA,"quant_raw",1,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2007,"Franklin-Smith, L., 2007. Boreal Forest Fire History in Alaska and the Yukon (PhD thesis). University of Southampton, Southampton, UK.","Boreal Forest Fire History in Alaska and the Yukon (PhD thesis)","University of Southampton, Southampton, UK",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Baker, J.",1,"Baker","J.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
"1125",24,"charcoal | 125-250um num",24,24.5,25,1,490,NA,NA,"RPDv1b","Charcoal (sum)","125-250 µm",125,250,"False","False","number","Macroscopic charcoal (sieved)","direct",NA,"CHAR",12,NA,NA,"quant_raw",3,"volume","cm^3","RPDv1b",2087,"charcoal","count","macrochar","wet_sieve","particle","125-250um num",NA,"125-250um","num","RPDv1b","measured",1,"RPDv1b","ELEMENT=125-250 µm","Marcella Lake Core Z count",60.0736111,-133.807777,697,"north",NA,NA,"sedlac",1125,1,2015,"Edwards, M., Franklin-Smith, L., Clarke, C., Baker, J., Hill, S., Gallagher, K., 2015. The role of fire in the mid-Holocene arrival and expansion of lodgepole pine (Pinus contorta var. latifolia Engelm. ex S. Watson) in Yukon, Canada. The Holocene 25, 64–78.","The role of fire in the mid-Holocene arrival and expansion of lodgepole pine (Pinus contorta var. latifolia Engelm. ex S","Watson) in Yukon, Canada. The Holocene",25,NA,"64-78",NA,"10.1177/0959683614556389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"Hill, S.",1,"Hill","S.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"RPDv1b:2087",1125,"RPDv1b",2087,17973,0.5,0.5,"cm",NA,"Radiocarbon date","terrestrial plant macrofossil",3570,35,NA,NA,"CAMS-115581",FALSE,"age too old","NA Date is in uncalibrated radiocarbon years.. Excluded from chroncontrols because age too old","Marcella Lake Core Z count_SIEVED","counted","125-250",NA,NA,"",3570,NA,NA,NA,NA,NA,NA,". Cal curve: NA. Source DB: RPDv1b","Lacustrine","Carbon-14",NA,-54,513,"Calibrated radiocarbon years BP","sedimentary charcoal","Data Sourcing: RPDv1b #charcoal_recommendedformat","Sample Age Source: RPDv1b"
